responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,onestop_block_level,onestop_paragraph_index,device,hand,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
22473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,51, year. ,1056,260,1491689.1999999993,,,,,,,239.75372314453125,1034.7537841796875,259.8134250640869,1078.4552764892578,4,11,,,advanced,3,,,,,,,,,,,,,,
22521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,51, year. ,1069,260,1491737.8000000007,,,,,,,239.75372314453125,1034.7537841796875,259.8134250640869,1078.4552764892578,4,11,,,advanced,3,,,,,,,,,,,,,,
22545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,51, year. ,1035,259,,hover,205.69999999925494,205.69999999925494,0.9895830000860242,0.7554343762226053,121,229.78544330596924,1034.753755569458,269.78171253204346,1078.4552383422852,4,11,,,advanced,3,,,,,,,,,,,,,,
22570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,52, The ,1093,261,1491786.3999999985,,,,,,,239.75372314453125,1078.4552001953125,259.8134250640869,1114.4663925170898,4,12,,,advanced,3,,,,,,,,,,,,,,
22620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,52, The ,1109,262,1491836.0999999978,,,,,,,239.75372314453125,1078.4552001953125,259.8134250640869,1114.4663925170898,4,12,,,advanced,3,,,,,,,,,,,,,,
22661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,52, The ,1081,260,,hover,115.19999999925494,115.19999999925494,0.9870481423262624,0.8304413720762148,121,229.78544330596924,1078.4552383422852,269.78171253204346,1114.4664115905762,4,12,,,advanced,3,,,,,,,,,,,,,,
22673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,53," challenge, ",1119,263,1491889.3000000007,,,,,,,239.75372314453125,1114.4664306640625,259.8134250640869,1196.518669128418,4,13,,,advanced,3,,,,,,,,,,,,,,
22721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,53," challenge, ",1127,264,1491937.3000000007,,,,,,,239.75372314453125,1114.4664306640625,259.8134250640869,1196.518669128418,4,13,,,advanced,3,,,,,,,,,,,,,,
22770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,53," challenge, ",1137,264,1491986.5,,,,,,,239.75372314453125,1114.4664306640625,259.8134250640869,1196.518669128418,4,13,,,advanced,3,,,,,,,,,,,,,,
22821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,53," challenge, ",1142,264,1492036.8999999985,,,,,,,239.75372314453125,1114.4664306640625,259.8134250640869,1196.518669128418,4,13,,,advanced,3,,,,,,,,,,,,,,
22873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,53," challenge, ",1142,264,1492089.6999999993,,,,,,,239.75372314453125,1114.4664306640625,259.8134250640869,1196.518669128418,4,13,,,advanced,3,,,,,,,,,,,,,,
22920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,53," challenge, ",1141,265,1492136.5999999978,,,,,,,239.75372314453125,1114.4664306640625,259.8134250640869,1196.518669128418,4,13,,,advanced,3,,,,,,,,,,,,,,
22964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,53," challenge, ",1116,263,,hover,303,303,0.0065030314269871456,0.8804460359786213,121,229.78544330596924,1114.4664115905762,269.78171253204346,1196.518669128418,4,13,,,advanced,3,,,,,,,,,,,,,,
22970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,52, The ,1100,265,1492186.3000000007,,,,,,,239.75372314453125,1078.4552001953125,259.8134250640869,1114.4663925170898,4,12,,,advanced,3,,,,,,,,,,,,,,
22988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,52, The ,1107,265,,hover,24.100000001490116,24.100000001490116,0.20951168698934006,0.8804460359786213,121,229.78544330596924,1078.4552383422852,269.78171253204346,1114.4664115905762,4,12,,,advanced,3,,,,,,,,,,,,,,
23018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,51, year. ,1078,265,,hover,30.399999998509884,30.399999998509884,0.16581232422272835,0.8304413720762148,121,229.78544330596924,1034.753755569458,269.78171253204346,1078.4552383422852,4,11,,,advanced,3,,,,,,,,,,,,,,
23022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,50, whole ,1031,263,1492238.0999999978,,,,,,,239.75372314453125,982.723876953125,259.8134250640869,1034.7537269592285,4,10,,,advanced,3,,,,,,,,,,,,,,
23048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,50, whole ,1031,263,,hover,30.399999998509884,30.399999998509884,0.13984488483102042,0.8304413720762148,121,229.78544330596924,982.7238893508911,269.78171253204346,1034.753755569458,4,10,,,advanced,3,,,,,,,,,,,,,,
23060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,49, a ,980,263,,hover,11.900000002235174,11.900000002235174,0.41884163883328707,0.7554343762226053,121,229.78544330596924,967.7126808166504,269.78171253204346,982.7238893508911,4,9,,,advanced,3,,,,,,,,,,,,,,
23073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,48, for ,954,260,1492289.5,,,,,,,239.75372314453125,941.7089233398438,259.8134250640869,967.7126541137695,4,8,,,advanced,3,,,,,,,,,,,,,,
23130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,48, for ,947,260,1492345.8000000007,,,,,,,239.75372314453125,941.7089233398438,259.8134250640869,967.7126541137695,4,8,,,advanced,3,,,,,,,,,,,,,,
23176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,48, for ,947,260,1492392.3000000007,,,,,,,239.75372314453125,941.7089233398438,259.8134250640869,967.7126541137695,4,8,,,advanced,3,,,,,,,,,,,,,,
23212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,48, for ,963,260,,hover,151.69999999925494,151.69999999925494,0.9725931541197738,0.7554343762226053,121,229.78544330596924,941.7089290618896,269.78171253204346,967.7126808166504,4,8,,,advanced,3,,,,,,,,,,,,,,
23223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,49, a ,980,260,1492439.0999999978,,,,,,,239.75372314453125,967.7127075195312,259.8134250640869,982.7239017486572,4,9,,,advanced,3,,,,,,,,,,,,,,
23224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,49, a ,972,260,,hover,12.100000001490116,12.100000001490116,0.8185429677645278,0.7554343762226053,121,229.78544330596924,967.7126808166504,269.78171253204346,982.7238893508911,4,9,,,advanced,3,,,,,,,,,,,,,,
23266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,50, whole ,987,260,,hover,42.29999999701977,42.29999999701977,0.9855130211887989,0.7554343762226053,121,229.78544330596924,982.7238893508911,269.78171253204346,1034.753755569458,4,10,,,advanced,3,,,,,,,,,,,,,,
23273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,51, year. ,1049,260,1492489.5999999978,,,,,,,239.75372314453125,1034.7537841796875,259.8134250640869,1078.4552764892578,4,11,,,advanced,3,,,,,,,,,,,,,,
23297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,51, year. ,1043,260,,hover,30.300000000745058,30.300000000745058,0.8980529249901024,0.7554343762226053,121,229.78544330596924,1034.753755569458,269.78171253204346,1078.4552383422852,4,11,,,advanced,3,,,,,,,,,,,,,,
23321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,52, The ,1101,262,1492537.8000000007,,,,,,,239.75372314453125,1078.4552001953125,259.8134250640869,1114.4663925170898,4,12,,,advanced,3,,,,,,,,,,,,,,
23351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,52, The ,1080,260,,hover,54.600000001490116,54.600000001490116,0.9870481423262624,0.8054390401250117,121,229.78544330596924,1078.4552383422852,269.78171253204346,1114.4664115905762,4,12,,,advanced,3,,,,,,,,,,,,,,
23370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,53," challenge, ",1124,262,1492586.3999999985,,,,,,,239.75372314453125,1114.4664306640625,259.8134250640869,1196.518669128418,4,13,,,advanced,3,,,,,,,,,,,,,,
23423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,53," challenge, ",1131,262,1492639.6999999993,,,,,,,239.75372314453125,1114.4664306640625,259.8134250640869,1196.518669128418,4,13,,,advanced,3,,,,,,,,,,,,,,
23470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,53," challenge, ",1131,262,1492686.6999999993,,,,,,,239.75372314453125,1114.4664306640625,259.8134250640869,1196.518669128418,4,13,,,advanced,3,,,,,,,,,,,,,,
23522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,53," challenge, ",1141,262,1492738.1999999993,,,,,,,239.75372314453125,1114.4664306640625,259.8134250640869,1196.518669128418,4,13,,,advanced,3,,,,,,,,,,,,,,
23569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,53," challenge, ",1153,260,1492785.8000000007,,,,,,,239.75372314453125,1114.4664306640625,259.8134250640869,1196.518669128418,4,13,,,advanced,3,,,,,,,,,,,,,,
23620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,53," challenge, ",1164,260,1492835.8999999985,,,,,,,239.75372314453125,1114.4664306640625,259.8134250640869,1196.518669128418,4,13,,,advanced,3,,,,,,,,,,,,,,
23671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,53," challenge, ",1169,260,1492887.5999999978,,,,,,,239.75372314453125,1114.4664306640625,259.8134250640869,1196.518669128418,4,13,,,advanced,3,,,,,,,,,,,,,,
23733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,53," challenge, ",1169,260,1492949.3999999985,,,,,,,239.75372314453125,1114.4664306640625,259.8134250640869,1196.518669128418,4,13,,,advanced,3,,,,,,,,,,,,,,
23770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,53," challenge, ",1167,260,1492986.5999999978,,,,,,,239.75372314453125,1114.4664306640625,259.8134250640869,1196.518669128418,4,13,,,advanced,3,,,,,,,,,,,,,,
23824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,53," challenge, ",1137,260,1493040.8000000007,,,,,,,239.75372314453125,1114.4664306640625,259.8134250640869,1196.518669128418,4,13,,,advanced,3,,,,,,,,,,,,,,
23842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,53," challenge, ",1115,262,,hover,490.80000000074506,490.80000000074506,0.09181451718070525,0.7554343762226053,121,229.78544330596924,1114.4664115905762,269.78171253204346,1196.518669128418,4,13,,,advanced,3,,,,,,,,,,,,,,
23867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,52, The ,1113,260,,hover,24.399999998509884,24.399999998509884,0.042896732274285275,0.7054297123201989,121,229.78544330596924,1078.4552383422852,269.78171253204346,1114.4664115905762,4,12,,,advanced,3,,,,,,,,,,,,,,
23873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,51, year. ,1044,257,1493089.3000000007,,,,,,,239.75372314453125,1034.7537841796875,259.8134250640869,1078.4552764892578,4,11,,,advanced,3,,,,,,,,,,,,,,
23879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,51, year. ,1060,258,,hover,12.199999999254942,12.199999999254942,0.21157736177068923,0.6804273803689957,121,229.78544330596924,1034.753755569458,269.78171253204346,1078.4552383422852,4,11,,,advanced,3,,,,,,,,,,,,,,
23897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,50, whole ,1027,257,,hover,18.300000000745058,18.300000000745058,0.1782843455745558,0.6304227164665894,121,229.78544330596924,982.7238893508911,269.78171253204346,1034.753755569458,4,10,,,advanced,3,,,,,,,,,,,,,,
23903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,49, a ,978,255,,hover,5.800000000745058,5.800000000745058,0.6853091914541143,0.6304227164665894,121,229.78544330596924,967.7126808166504,269.78171253204346,982.7238893508911,4,9,,,advanced,3,,,,,,,,,,,,,,
23915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,48, for ,962,253,,hover,12.300000000745058,12.300000000745058,0.1650173782067715,0.580418052564183,121,229.78544330596924,941.7089290618896,269.78171253204346,967.7126808166504,4,8,,,advanced,3,,,,,,,,,,,,,,
23922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,47, needs ,916,252,1493137.8999999985,,,,,,,239.75372314453125,887.6753540039062,259.8134250640869,941.7089347839355,4,7,,,advanced,3,,,,,,,,,,,,,,
23939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,47, needs ,930,252,,hover,24.099999997764826,24.099999997764826,0.08003637100686155,0.5554157206129798,121,229.78544330596924,887.6753482818604,269.78171253204346,941.7089290618896,4,7,,,advanced,3,,,,,,,,,,,,,,
23970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,46, power ,882,252,,hover,30.300000000745058,30.300000000745058,0.11748916342460602,0.5554157206129798,121,229.78544330596924,833.6529541015625,269.78171253204346,887.6753482818604,4,6,,,advanced,3,,,,,,,,,,,,,,
23970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,45, humanity’s ,830,254,1493186.5999999978,,,,,,,239.75372314453125,742.9589233398438,259.8134250640869,833.6529541015625,4,5,,,advanced,3,,,,,,,,,,,,,,
24025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,45, humanity’s ,747,260,1493241.0999999978,,,,,,,239.75372314453125,742.9589233398438,259.8134250640869,833.6529541015625,4,5,,,advanced,3,,,,,,,,,,,,,,
24030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,45, humanity’s ,830,254,,hover,60.600000001490116,60.600000001490116,0.04455721045245415,0.7554343762226053,121,229.78544330596924,742.958927154541,269.78171253204346,833.6529541015625,4,5,,,advanced,3,,,,,,,,,,,,,,
24048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,44, for ,736,260,,hover,18.199999999254942,18.199999999254942,0.04017870764825312,0.7554343762226053,121,229.78544330596924,716.9552040100098,269.78171253204346,742.958927154541,4,4,,,advanced,3,,,,,,,,,,,,,,
24073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,43, provide ,677,260,1493289.5999999978,,,,,,,239.75372314453125,652.9253540039062,259.8134250640869,716.955207824707,4,3,,,advanced,3,,,,,,,,,,,,,,
24097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,43, provide ,708,260,,hover,48.399999998509884,48.399999998509884,0.06363642605667813,0.7554343762226053,121,229.78544330596924,652.9253702163696,269.78171253204346,716.9552040100098,4,3,,,advanced,3,,,,,,,,,,,,,,
24121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,42, to ,651,260,,hover,24.600000001490116,24.600000001490116,0.15436194186396393,0.7554343762226053,121,229.78544330596924,632.9104595184326,269.78171253204346,652.9253702163696,4,2,,,advanced,3,,,,,,,,,,,,,,
24122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,41, hours ,632,260,1493338.5999999978,,,,,,,239.75372314453125,582.8843383789062,259.8134250640869,632.910457611084,4,1,,,advanced,3,,,,,,,,,,,,,,
24170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,41, hours ,612,261,1493386.5,,,,,,,239.75372314453125,582.8843383789062,259.8134250640869,632.910457611084,4,1,,,advanced,3,,,,,,,,,,,,,,
24221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,41, hours ,603,264,1493437.5,,,,,,,239.75372314453125,582.8843383789062,259.8134250640869,632.910457611084,4,1,,,advanced,3,,,,,,,,,,,,,,
24267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,41, hours ,632,260,,hover,145.19999999925494,145.19999999925494,0.2621762655656082,0.9804553637834339,121,229.78544330596924,582.8843383789062,269.78171253204346,632.9104595184326,4,1,,,advanced,3,,,,,,,,,,,,,,
24273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,54," though, ",593,271,1493489.3999999985,,,,,,,279.75,582.8843383789062,299.80970191955566,647.9328460693359,5,1,,,advanced,3,,,,,,,,,,,,,,
24309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,54," though, ",594,270,,hover,42.30000000074506,42.30000000074506,0.001778082413181549,0.20547631214911055,121,269.78171253204346,582.8843383789062,309.7779893875122,647.9328536987305,5,1,,,advanced,3,,,,,,,,,,,,,,
24321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,-1,999,576,280,1493537.8000000007,,,,,,,,,,,,,,,advanced,3,,,,,,,,,,,,,,
24381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,-1,999,569,284,1493597.6999999993,,,,,,,,,,,,,,,advanced,3,,,,,,,,,,,,,,
24427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,-1,999,569,284,1493643.5999999978,,,,,,,,,,,,,,,advanced,3,,,,,,,,,,,,,,
24474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,-1,999,569,284,1493689.8000000007,,,,,,,,,,,,,,,advanced,3,,,,,,,,,,,,,,
24521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,-1,999,575,285,1493736.8000000007,,,,,,,,,,,,,,,advanced,3,,,,,,,,,,,,,,
24583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,-1,999,578,287,1493799,,,,,,,,,,,,,,,advanced,3,,,,,,,,,,,,,,
24625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,54," though, ",583,289,1493840.8999999985,,,,,,,279.75,582.8843383789062,299.80970191955566,647.9328460693359,5,1,,,advanced,3,,,,,,,,,,,,,,
24673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,54," though, ",603,294,1493889.3000000007,,,,,,,279.75,582.8843383789062,299.80970191955566,647.9328460693359,5,1,,,advanced,3,,,,,,,,,,,,,,
24719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,54," though, ",611,294,1493935.8000000007,,,,,,,279.75,582.8843383789062,299.80970191955566,647.9328460693359,5,1,,,advanced,3,,,,,,,,,,,,,,
24770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,54," though, ",616,295,1493985.8000000007,,,,,,,279.75,582.8843383789062,299.80970191955566,647.9328460693359,5,1,,,advanced,3,,,,,,,,,,,,,,
24820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,54," though, ",623,295,1494036.1999999993,,,,,,,279.75,582.8843383789062,299.80970191955566,647.9328460693359,5,1,,,advanced,3,,,,,,,,,,,,,,
24872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,54," though, ",631,295,1494088.8000000007,,,,,,,279.75,582.8843383789062,299.80970191955566,647.9328460693359,5,1,,,advanced,3,,,,,,,,,,,,,,
24922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,54," though, ",640,295,1494137.8000000007,,,,,,,279.75,582.8843383789062,299.80970191955566,647.9328460693359,5,1,,,advanced,3,,,,,,,,,,,,,,
24970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,54," though, ",646,295,1494186.5,,,,,,,279.75,582.8843383789062,299.80970191955566,647.9328460693359,5,1,,,advanced,3,,,,,,,,,,,,,,
24988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,54," though, ",583,289,,hover,363.3999999985099,363.3999999985099,0.9702859674932287,0.6805205286060256,121,269.78171253204346,582.8843383789062,309.7779893875122,647.9328536987305,5,1,,,advanced,3,,,,,,,,,,,,,,
25020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,55, has ,653,297,1494236.6999999993,,,,,,,279.75,647.932861328125,299.80970191955566,681.9515190124512,5,2,,,advanced,3,,,,,,,,,,,,,,
25072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,55, has ,666,297,1494288.6999999993,,,,,,,279.75,647.932861328125,299.80970191955566,681.9515190124512,5,2,,,advanced,3,,,,,,,,,,,,,,
25121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,55, has ,677,297,1494337.1999999993,,,,,,,279.75,647.932861328125,299.80970191955566,681.9515190124512,5,2,,,advanced,3,,,,,,,,,,,,,,
25140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,17,3,13,14,55, has ,648,297,,hover,152,152,0.9720301014259878,0.6805205286060256,121,269.78171253204346,647.9328536987305,309.7779893875122,681.9514980316162,5,2,,,advanced,3,,,,,,,,,,,,,,
25182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,56, been ,687,297,1494397.8000000007,,,,,,,279.75,681.9514770507812,299.80970191955566,726.9962539672852,5,3,,,advanced,3,,,,,,,,,,,,,,
25231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,17,3,13,14,56, been ,689,297,1494446.8000000007,,,,,,,279.75,681.9514770507812,299.80970191955566,726.9962539672852,5,3,,,advanced,3,,,,,,,,,,,,,,
