responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
4821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,52, the ,598,246,,hover,33,33,0.8129854366774012,0.6483334824244465,87,220.06666564941406,585.5833129882812,260.06665802001953,615.6166763305664,4,6,,,intermediate,2,,,,,,,,,,,,
4844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,54, was ,678,236,397022,,,,,,,230.06666564941406,655.6500244140625,250.06666564941406,692.6667022705078,4,8,,,intermediate,2,,,,,,,,,,,,
4854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,54, was ,665,238,,hover,34,34,0.6037813625279764,0.39833343474072164,87,220.06666564941406,655.6500244140625,260.06665802001953,692.6666946411133,4,8,,,intermediate,2,,,,,,,,,,,,
4871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,55, that ,703,234,,hover,16,16,0.2949565178759843,0.34833342520397664,87,220.06666564941406,692.6666946411133,260.06665802001953,727.7000122070312,4,9,,,intermediate,2,,,,,,,,,,,,
4888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,56, of ,732,233,,hover,16,16,0.21482041634014631,0.3233334204356042,87,220.06666564941406,727.7000122070312,260.06665802001953,747.7166748046875,4,10,,,intermediate,2,,,,,,,,,,,,
4896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,57, my ,753,238,397073,,,,,,,230.06666564941406,747.7166748046875,250.06666564941406,776.7166748046875,4,11,,,intermediate,2,,,,,,,,,,,,
4946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,57, my ,767,240,397123,,,,,,,230.06666564941406,747.7166748046875,250.06666564941406,776.7166748046875,4,11,,,intermediate,2,,,,,,,,,,,,
4996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,57, my ,767,240,397173,,,,,,,230.06666564941406,747.7166748046875,250.06666564941406,776.7166748046875,4,11,,,intermediate,2,,,,,,,,,,,,
5047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,57, my ,767,240,397224,,,,,,,230.06666564941406,747.7166748046875,250.06666564941406,776.7166748046875,4,11,,,intermediate,2,,,,,,,,,,,,
5097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,57, my ,767,240,397275,,,,,,,230.06666564941406,747.7166748046875,250.06666564941406,776.7166748046875,4,11,,,intermediate,2,,,,,,,,,,,,
5148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,57, my ,767,240,397325,,,,,,,230.06666564941406,747.7166748046875,250.06666564941406,776.7166748046875,4,11,,,intermediate,2,,,,,,,,,,,,
5191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,57, my ,753,238,,hover,304,304,0.6649422481142241,0.4983334538142116,87,220.06666564941406,747.7166748046875,260.06665802001953,776.7166748046875,4,11,,,intermediate,2,,,,,,,,,,,,
5199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,58, grandfather.” ,800,240,397376,,,,,,,230.06666564941406,776.7166748046875,250.06666564941406,883.8333435058594,4,12,,,intermediate,2,,,,,,,,,,,,
5249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,58, grandfather.” ,857,243,397426,,,,,,,230.06666564941406,776.7166748046875,250.06666564941406,883.8333435058594,4,12,,,intermediate,2,,,,,,,,,,,,
5255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,58, grandfather.” ,782,240,,hover,63,63,0.7494943373907424,0.5733334681193291,87,220.06666564941406,776.7166748046875,260.06665802001953,883.8333282470703,4,12,,,intermediate,2,,,,,,,,,,,,
5272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,59, Her ,902,250,,hover,18,18,0.5340522685102221,0.7483335014979365,87,220.06666564941406,883.8333282470703,260.06665802001953,917.849983215332,4,13,,,intermediate,2,,,,,,,,,,,,
5299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,60, visitor ,935,252,397477,,,,,,,230.06666564941406,917.8499755859375,250.06666564941406,969.8666381835938,4,14,,,intermediate,2,,,,,,,,,,,,
5338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,60, visitor ,920,251,,hover,66,66,0.8295418360790099,0.823333515803054,87,220.06666564941406,917.849983215332,260.06665802001953,969.8666687011719,4,14,,,intermediate,2,,,,,,,,,,,,
5350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,61, was ,972,252,397528,,,,,,,230.06666564941406,969.86669921875,250.06666564941406,1006.8833618164062,4,15,,,intermediate,2,,,,,,,,,,,,
5400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,61, was ,997,250,397577,,,,,,,230.06666564941406,969.86669921875,250.06666564941406,1006.8833618164062,4,15,,,intermediate,2,,,,,,,,,,,,
5451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,61, was ,999,250,397628,,,,,,,230.06666564941406,969.86669921875,250.06666564941406,1006.8833618164062,4,15,,,intermediate,2,,,,,,,,,,,,
5501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,61, was ,986,250,397678,,,,,,,230.06666564941406,969.86669921875,250.06666564941406,1006.8833618164062,4,15,,,intermediate,2,,,,,,,,,,,,
5504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,61, was ,972,252,,hover,167,167,0.43583970478877326,0.7483335014979365,87,220.06666564941406,969.8666687011719,260.06665802001953,1006.8833312988281,4,15,,,intermediate,2,,,,,,,,,,,,
5538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,60, visitor ,956,246,,hover,33,33,0.17590541764063028,0.623333477656074,87,220.06666564941406,917.849983215332,260.06665802001953,969.8666687011719,4,14,,,intermediate,2,,,,,,,,,,,,
5552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,58, grandfather.” ,866,241,397729,,,,,,,230.06666564941406,776.7166748046875,250.06666564941406,883.8333435058594,4,12,,,intermediate,2,,,,,,,,,,,,
5571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,58, grandfather.” ,866,241,,hover,33,33,0.27337789460593787,0.4983334538142116,87,220.06666564941406,776.7166748046875,260.06665802001953,883.8333282470703,4,12,,,intermediate,2,,,,,,,,,,,,
5588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,56, of ,739,243,,hover,16,16,0.564529063615823,0.5733334681193291,87,220.06666564941406,727.7000122070312,260.06665802001953,747.7166748046875,4,10,,,intermediate,2,,,,,,,,,,,,
5602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,54, was ,677,249,397780,,,,,,,230.06666564941406,655.6500244140625,250.06666564941406,692.6667022705078,4,8,,,intermediate,2,,,,,,,,,,,,
5605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,54, was ,677,249,,hover,18,18,0.576766506954359,0.723333496729564,87,220.06666564941406,655.6500244140625,260.06665802001953,692.6666946411133,4,8,,,intermediate,2,,,,,,,,,,,,
5621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,52, the ,597,257,,hover,16,16,0.3801334829404453,0.923333534876544,87,220.06666564941406,585.5833129882812,260.06665802001953,615.6166763305664,4,6,,,intermediate,2,,,,,,,,,,,,
5653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,50, was ,536,260,397831,,,,,,,230.06666564941406,523.5333251953125,250.06666564941406,560.5499877929688,4,4,,,intermediate,2,,,,,,,,,,,,
5655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,50, was ,558,260,,hover,34,34,0.33678535205252763,0.9983335491816614,87,220.06666564941406,523.533332824707,260.06665802001953,560.5499877929688,4,4,,,intermediate,2,,,,,,,,,,,,
5704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,49, that ,498,257,397881,,,,,,,230.06666564941406,488.5,250.06666564941406,523.5333404541016,4,3,,,intermediate,2,,,,,,,,,,,,
5721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,49, that ,515,258,,hover,66,66,0.15699315836971633,0.923333534876544,87,220.06666564941406,488.50000762939453,260.06665802001953,523.533332824707,4,3,,,intermediate,2,,,,,,,,,,,,
5754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,48, name ,471,259,397932,,,,,,,230.06666564941406,438.45001220703125,250.06666564941406,488.50001525878906,4,2,,,intermediate,2,,,,,,,,,,,,
5755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,48, name ,478,258,,hover,34,34,0.6503494659347122,0.973333544413289,87,220.06666564941406,438.45001220703125,260.06665802001953,488.50000762939453,4,2,,,intermediate,2,,,,,,,,,,,,
5806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,63, genealogical ,426,275,397983,,,,,,,270.066650390625,408.41668701171875,290.066650390625,514.5500183105469,5,1,,,intermediate,2,,,,,,,,,,,,
5856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,63, genealogical ,419,282,398033,,,,,,,270.066650390625,408.41668701171875,290.066650390625,514.5500183105469,5,1,,,intermediate,2,,,,,,,,,,,,
5907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,63, genealogical ,419,282,398085,,,,,,,270.066650390625,408.41668701171875,290.066650390625,514.5500183105469,5,1,,,intermediate,2,,,,,,,,,,,,
5958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,63, genealogical ,419,286,398135,,,,,,,270.066650390625,408.41668701171875,290.066650390625,514.5500183105469,5,1,,,intermediate,2,,,,,,,,,,,,
6008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,63, genealogical ,442,290,398186,,,,,,,270.066650390625,408.41668701171875,290.066650390625,514.5500183105469,5,1,,,intermediate,2,,,,,,,,,,,,
6055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,63, genealogical ,455,264,,hover,300,300,0.74984289530969,0.5983336636226012,87,260.06665802001953,408.41668701171875,300.066650390625,514.5500030517578,5,1,,,intermediate,2,,,,,,,,,,,,
6059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,64, researcher ,521,282,398237,,,,,,,270.066650390625,514.5499877929688,290.066650390625,605.6333160400391,5,2,,,intermediate,2,,,,,,,,,,,,
6109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,64, researcher ,582,278,398287,,,,,,,270.066650390625,514.5499877929688,290.066650390625,605.6333160400391,5,2,,,intermediate,2,,,,,,,,,,,,
6139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,64, researcher ,521,282,,hover,83,83,0.9710890113147655,0.4483336350123663,87,260.06665802001953,514.5500030517578,300.066650390625,605.6333084106445,5,2,,,intermediate,2,,,,,,,,,,,,
6160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,65, who ,634,278,398338,,,,,,,270.066650390625,605.63330078125,290.066650390625,643.6666412353516,5,3,,,intermediate,2,,,,,,,,,,,,
6172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,65, who ,622,278,,hover,33,33,0.7458372015210102,0.4483336350123663,87,260.06665802001953,605.6333084106445,300.066650390625,643.6666641235352,5,3,,,intermediate,2,,,,,,,,,,,,
6211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,66, had ,671,278,398388,,,,,,,270.066650390625,643.6666870117188,290.066650390625,678.7166748046875,5,4,,,intermediate,2,,,,,,,,,,,,
6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,66, had ,646,278,,hover,66,66,0.9795527935438582,0.4483336350123663,87,260.06665802001953,643.6666641235352,300.066650390625,678.7166748046875,5,4,,,intermediate,2,,,,,,,,,,,,
6261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,67, managed ,703,278,398438,,,,,,,270.066650390625,678.7166748046875,290.066650390625,758.8166809082031,5,5,,,intermediate,2,,,,,,,,,,,,
6304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,67, managed ,690,278,,hover,67,67,0.9273824430181317,0.29833360640213136,87,260.06665802001953,678.7166748046875,300.066650390625,758.8166656494141,5,5,,,intermediate,2,,,,,,,,,,,,
6312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,68, to ,778,266,398490,,,,,,,270.066650390625,758.816650390625,290.066650390625,778.8333129882812,5,6,,,intermediate,2,,,,,,,,,,,,
6321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,68, to ,778,266,,hover,17,17,0.9583690028517827,0.1483335777918964,87,260.06665802001953,758.8166656494141,300.066650390625,778.8333129882812,5,6,,,intermediate,2,,,,,,,,,,,,
6363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,58, grandfather.” ,881,246,398540,,,,,,,230.06666564941406,776.7166748046875,250.06666564941406,883.8333435058594,4,12,,,intermediate,2,,,,,,,,,,,,
6372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,58, grandfather.” ,834,254,,hover,50,50,0.9735491339953564,0.6483334824244465,87,220.06666564941406,776.7166748046875,260.06665802001953,883.8333282470703,4,12,,,intermediate,2,,,,,,,,,,,,
6404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,59, Her ,902,243,,hover,33,33,0.8280259119895771,0.5483334633509566,87,220.06666564941406,883.8333282470703,260.06665802001953,917.849983215332,4,13,,,intermediate,2,,,,,,,,,,,,
6413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,60, visitor ,926,242,398590,,,,,,,230.06666564941406,917.8499755859375,250.06666564941406,969.8666381835938,4,14,,,intermediate,2,,,,,,,,,,,,
6464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,60, visitor ,956,246,398641,,,,,,,230.06666564941406,917.8499755859375,250.06666564941406,969.8666381835938,4,14,,,intermediate,2,,,,,,,,,,,,
6472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,60, visitor ,926,242,,hover,67,67,0.7334188333674835,0.6483334824244465,87,220.06666564941406,917.849983215332,260.06665802001953,969.8666687011719,4,14,,,intermediate,2,,,,,,,,,,,,
6515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,61, was ,996,252,398692,,,,,,,230.06666564941406,969.86669921875,250.06666564941406,1006.8833618164062,4,15,,,intermediate,2,,,,,,,,,,,,
6521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,61, was ,974,249,,hover,50,50,0.7059883162044648,0.7983335110346815,87,220.06666564941406,969.8666687011719,260.06665802001953,1006.8833312988281,4,15,,,intermediate,2,,,,,,,,,,,,
6537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,62, a ,1016,257,,hover,17,17,0.9101530961992536,0.923333534876544,87,220.06666564941406,1006.8833312988281,260.06665802001953,1016.8999633789062,4,16,,,intermediate,2,,,,,,,,,,,,
6565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,76, was ,1032,261,398743,,,,,,,270.066650390625,1030.050048828125,290.066650390625,1062.0667114257812,5,14,,,intermediate,2,,,,,,,,,,,,
6616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,76, was ,1046,266,398794,,,,,,,270.066650390625,1030.050048828125,290.066650390625,1062.0667114257812,5,14,,,intermediate,2,,,,,,,,,,,,
6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,76, was ,1053,268,398844,,,,,,,270.066650390625,1030.050048828125,290.066650390625,1062.0667114257812,5,14,,,intermediate,2,,,,,,,,,,,,
6718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,76, was ,1046,280,398895,,,,,,,270.066650390625,1030.050048828125,290.066650390625,1062.0667114257812,5,14,,,intermediate,2,,,,,,,,,,,,
6768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,76, was ,1031,291,398945,,,,,,,270.066650390625,1030.050048828125,290.066650390625,1062.0667114257812,5,14,,,intermediate,2,,,,,,,,,,,,
6772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,76, was ,1032,261,,hover,217,217,0.02967121816775015,0.7733336970012087,87,260.06665802001953,1030.0500259399414,300.066650390625,1062.0667114257812,5,14,,,intermediate,2,,,,,,,,,,,,
6818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,75, letter ,1017,295,398995,,,,,,,270.066650390625,985.0166625976562,290.066650390625,1030.0500030517578,5,13,,,intermediate,2,,,,,,,,,,,,
6855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,75, letter ,1028,293,,hover,83,83,0.19948182271139916,0.8733337160746987,87,260.06665802001953,985.0166625976562,300.066650390625,1030.0500259399414,5,13,,,intermediate,2,,,,,,,,,,,,
6869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,73, after ,946,293,399046,,,,,,,270.066650390625,913.9500122070312,290.066650390625,954.9833526611328,5,11,,,intermediate,2,,,,,,,,,,,,
6888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,73, after ,946,293,,hover,34,34,0.0012182240517068432,0.7483336922328362,87,260.06665802001953,913.9500122070312,300.066650390625,954.9833450317383,5,11,,,intermediate,2,,,,,,,,,,,,
6905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,71, in ,856,278,,hover,17,17,0.6362825584852158,0.4483336350123663,87,260.06665802001953,843.9000244140625,300.066650390625,862.9166946411133,5,9,,,intermediate,2,,,,,,,,,,,,
6919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,69, find ,790,265,399096,,,,,,,270.066650390625,778.8333129882812,290.066650390625,812.8666534423828,5,7,,,intermediate,2,,,,,,,,,,,,
6922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,69, find ,790,265,,hover,16,16,0.32811000486233366,0.12333357302352391,87,260.06665802001953,778.8333129882812,300.066650390625,812.8666763305664,5,7,,,intermediate,2,,,,,,,,,,,,
6938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,68, to ,768,262,,hover,16,16,0.4587848401942048,0.04833355871840643,87,260.06665802001953,758.8166656494141,300.066650390625,778.8333129882812,5,6,,,intermediate,2,,,,,,,,,,,,
6955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,55, that ,714,260,,hover,17,17,0.6089433385446985,0.9983335491816614,87,220.06666564941406,692.6666946411133,260.06665802001953,727.7000122070312,4,9,,,intermediate,2,,,,,,,,,,,,
6969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,66, had ,669,262,399147,,,,,,,270.066650390625,643.6666870117188,290.066650390625,678.7166748046875,5,4,,,intermediate,2,,,,,,,,,,,,
6988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,66, had ,669,262,,hover,34,34,0.06657161670194761,0.1483335777918964,87,260.06665802001953,643.6666641235352,300.066650390625,678.7166748046875,5,4,,,intermediate,2,,,,,,,,,,,,
7004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,65, who ,611,272,,hover,16,16,0.14110486673508377,0.29833360640213136,87,260.06665802001953,605.6333084106445,300.066650390625,643.6666641235352,5,3,,,intermediate,2,,,,,,,,,,,,
7020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,64, researcher ,582,276,399197,,,,,,,270.066650390625,514.5499877929688,290.066650390625,605.6333160400391,5,2,,,intermediate,2,,,,,,,,,,,,
7071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,64, researcher ,582,276,,hover,66,66,0.004940498661847066,0.7233336874644637,87,260.06665802001953,514.5500030517578,300.066650390625,605.6333084106445,5,2,,,intermediate,2,,,,,,,,,,,,
7074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,63, genealogical ,497,293,399251,,,,,,,270.066650390625,408.41668701171875,290.066650390625,514.5500183105469,5,1,,,intermediate,2,,,,,,,,,,,,
7088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,63, genealogical ,497,293,,hover,17,17,0.8346419041016581,0.8233337065379537,87,260.06665802001953,408.41668701171875,300.066650390625,514.5500030517578,5,1,,,intermediate,2,,,,,,,,,,,,
7104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,78, to ,458,306,,hover,17,17,0.0766024107866025,0.148333740234375,87,300.066650390625,456.4666748046875,340.066650390625,476.4833450317383,6,2,,,intermediate,2,,,,,,,,,,,,
7124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,77, given ,426,314,399301,,,,,,,310.066650390625,408.41668701171875,330.066650390625,456.4666748046875,6,1,,,intermediate,2,,,,,,,,,,,,
7137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,77, given ,442,310,,hover,34,34,0.36593792831003075,0.348333740234375,87,300.066650390625,408.41668701171875,340.066650390625,456.4666748046875,6,1,,,intermediate,2,,,,,,,,,,,,
7174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,-1,999,402,317,399351,,,,,,,,,,,,,,,intermediate,2,,,,,,,,,,,,
7224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,-1,999,402,317,399402,,,,,,,,,,,,,,,intermediate,2,,,,,,,,,,,,
7275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,77, given ,414,320,399453,,,,,,,310.066650390625,408.41668701171875,330.066650390625,456.4666748046875,6,1,,,intermediate,2,,,,,,,,,,,,
7305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,77, given ,414,320,,hover,32,32,0.7821711245841543,0.648333740234375,87,300.066650390625,408.41668701171875,340.066650390625,456.4666748046875,6,1,,,intermediate,2,,,,,,,,,,,,
7320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,1,2,28,29,78, to ,465,330,,hover,17,17,0.42631092477011767,0.748333740234375,87,300.066650390625,456.4666748046875,340.066650390625,476.4833450317383,6,2,,,intermediate,2,,,,,,,,,,,,
7325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,1,2,28,29,79, a ,488,334,399503,,,,,,,310.066650390625,476.48333740234375,330.066650390625,491.5,6,3,,,intermediate,2,,,,,,,,,,,,
