responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
23876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,7,13,14,-1,999,984,490,1213871.8000001907,,,,,,,,,,,,,,,intermediate,7,,,,,,,,,,,,
23927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,7,13,14,-1,999,984,490,1213922.8000001907,,,,,,,,,,,,,,,intermediate,7,,,,,,,,,,,,
23983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,7,13,14,-1,999,984,490,1213978.4000000954,,,,,,,,,,,,,,,intermediate,7,,,,,,,,,,,,
24030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,7,13,14,-1,999,984,490,1214025.100000143,,,,,,,,,,,,,,,intermediate,7,,,,,,,,,,,,
24077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,7,13,14,-1,999,984,490,1214072.3000001907,,,,,,,,,,,,,,,intermediate,7,,,,,,,,,,,,
24127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,7,13,14,-1,999,984,490,1214122.7000000477,,,,,,,,,,,,,,,intermediate,7,,,,,,,,,,,,
24185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,7,13,14,-1,999,984,490,1214180.2000000477,,,,,,,,,,,,,,,intermediate,7,,,,,,,,,,,,
24231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,7,13,14,-1,999,984,490,1214226.600000143,,,,,,,,,,,,,,,intermediate,7,,,,,,,,,,,,
24277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,7,13,14,-1,999,984,490,1214273,,,,,,,,,,,,,,,intermediate,7,,,,,,,,,,,,
32841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,int,16,7,13,,,,,,,,,,,,,,,,,,,Listened to music while standing,1,,,,,,,,,,,,,,
32841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Listened to music while standing,,,,,,,,,,,,,,,
1731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,-1,999,591,105,1225024.7000000477,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,-1,999,617,116,1225072.600000143,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,-1,999,617,117,1225130.9000000954,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,-1,999,617,118,1225172.5,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,-1,999,614,135,1225224.7000000477,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,-1,999,613,139,1225272.4000000954,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,-1,999,613,139,1225329.7000000477,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,1, DNA ,640,136,1225372.5,123.03125,621.375,143.03125,663.390625,1,1,,,,,,,,,intermediate,1,,,,,,,,,,,,
842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,23,1,14,15,1, DNA ,619,139,,113.03125,617.1734375,153.03125,663.390625,1,1,hover,79.29999995231628,79.29999995231628,0.9915480577436695,0.62421875,80,,,intermediate,1,,,,,,,,,,,,
856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,2, taken ,671,139,1225423.600000143,123.03125,663.390625,143.03125,712.4375,1,2,,,,,,,,,intermediate,1,,,,,,,,,,,,
905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,2, taken ,699,141,1225473.100000143,123.03125,663.390625,143.03125,712.4375,1,2,,,,,,,,,intermediate,1,,,,,,,,,,,,
936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,23,1,14,15,2, taken ,666,138,,113.03125,663.390625,153.03125,712.4375,1,2,hover,94.20000004768372,94.20000004768372,0.9910799617712648,0.69921875,80,,,intermediate,1,,,,,,,,,,,,
955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,3, from ,716,141,1225523,123.03125,712.4375,143.03125,753.453125,1,3,,,,,,,,,intermediate,1,,,,,,,,,,,,
1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,3, from ,716,141,1225574,123.03125,712.4375,143.03125,753.453125,1,3,,,,,,,,,intermediate,1,,,,,,,,,,,,
1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,3, from ,716,141,1225636.4000000954,123.03125,712.4375,143.03125,753.453125,1,3,,,,,,,,,intermediate,1,,,,,,,,,,,,
1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,3, from ,716,141,1225683.4000000954,123.03125,712.4375,143.03125,753.453125,1,3,,,,,,,,,intermediate,1,,,,,,,,,,,,
1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,3, from ,716,141,1225731.4000000954,123.03125,712.4375,143.03125,753.453125,1,3,,,,,,,,,intermediate,1,,,,,,,,,,,,
1211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,3, from ,716,141,1225778.8000001907,123.03125,712.4375,143.03125,753.453125,1,3,,,,,,,,,intermediate,1,,,,,,,,,,,,
1258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,3, from ,716,141,1225825.7000000477,123.03125,712.4375,143.03125,753.453125,1,3,,,,,,,,,intermediate,1,,,,,,,,,,,,
1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,23,1,14,15,3, from ,714,141,,113.03125,712.4375,153.03125,753.453125,1,3,hover,344,344,0.8914285714285715,0.54921875,80,,,intermediate,1,,,,,,,,,,,,
1296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,23,1,14,15,4, the ,762,132,,113.03125,753.453125,153.03125,783.484375,1,4,hover,15.200000047683716,15.200000047683716,0.7174817898022893,0.42421875,80,,,intermediate,1,,,,,,,,,,,,
1305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,5, wisdom ,791,129,1225872.600000143,123.03125,783.484375,143.03125,849.5,1,5,,,,,,,,,intermediate,1,,,,,,,,,,,,
1356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,5, wisdom ,799,128,1225923.5,123.03125,783.484375,143.03125,849.5,1,5,,,,,,,,,intermediate,1,,,,,,,,,,,,
1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,5, wisdom ,799,128,1225982.600000143,123.03125,783.484375,143.03125,849.5,1,5,,,,,,,,,intermediate,1,,,,,,,,,,,,
1463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,5, wisdom ,799,128,1226030.5,123.03125,783.484375,143.03125,849.5,1,5,,,,,,,,,intermediate,1,,,,,,,,,,,,
1510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,5, wisdom ,799,128,1226077.8000001907,123.03125,783.484375,143.03125,849.5,1,5,,,,,,,,,intermediate,1,,,,,,,,,,,,
1543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,23,1,14,15,5, wisdom ,785,129,,113.03125,783.484375,153.03125,849.5,1,5,hover,247.59999990463257,247.59999990463257,0.5682840236686391,0.24921875,80,,,intermediate,1,,,,,,,,,,,,
1555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,6, tooth ,863,116,1226122.5,123.03125,849.5,143.03125,894.546875,1,6,,,,,,,,,intermediate,1,,,,,,,,,,,,
1557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,23,1,14,15,6, tooth ,853,117,,113.03125,849.5,153.03125,894.546875,1,6,hover,13.599999904632568,13.599999904632568,0.29968782518210196,0.07421875,80,,,intermediate,1,,,,,,,,,,,,
1604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,-1,999,942,107,1226172.100000143,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,-1,999,952,108,1226234.9000000954,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
1714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,-1,999,952,108,1226281.8000001907,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,-1,999,952,108,1226328.8000001907,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
1808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,-1,999,952,108,1226375.600000143,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
1855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,-1,999,952,108,1226423,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,-1,999,952,108,1226484.5,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,9, European ,998,127,1226523,123.03125,929.578125,143.03125,1012.65625,1,9,,,,,,,,,intermediate,1,,,,,,,,,,,,
1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,23,1,14,15,9, European ,973,115,,113.03125,929.578125,153.03125,1012.65625,1,9,hover,47.40000009536743,47.40000009536743,0.9680270829415084,0.47421875,80,,,intermediate,1,,,,,,,,,,,,
2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,10, hunter-gatherer ,1018,134,1226574,123.03125,1012.65625,143.03125,1141.734375,1,10,,,,,,,,,intermediate,1,,,,,,,,,,,,
2059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,10, hunter-gatherer ,1018,134,1226626.5,123.03125,1012.65625,143.03125,1141.734375,1,10,,,,,,,,,intermediate,1,,,,,,,,,,,,
2106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,10, hunter-gatherer ,1019,134,1226673.7000000477,123.03125,1012.65625,143.03125,1141.734375,1,10,,,,,,,,,intermediate,1,,,,,,,,,,,,
2158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,10, hunter-gatherer ,1060,131,1226726.100000143,123.03125,1012.65625,143.03125,1141.734375,1,10,,,,,,,,,intermediate,1,,,,,,,,,,,,
2207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,10, hunter-gatherer ,1114,126,1226774.7000000477,123.03125,1012.65625,143.03125,1141.734375,1,10,,,,,,,,,intermediate,1,,,,,,,,,,,,
2256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,10, hunter-gatherer ,1134,122,1226823.3000001907,123.03125,1012.65625,143.03125,1141.734375,1,10,,,,,,,,,intermediate,1,,,,,,,,,,,,
2275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,23,1,14,15,10, hunter-gatherer ,1015,133,,113.03125,1012.65625,153.03125,1141.734375,1,10,hover,296,296,0.9865633700520519,0.22421875,80,,,intermediate,1,,,,,,,,,,,,
2305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,11, has ,1165,122,1226872.9000000954,123.03125,1141.734375,143.03125,1175.765625,1,11,,,,,,,,,intermediate,1,,,,,,,,,,,,
2333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,23,1,14,15,11, has ,1144,122,,113.03125,1141.734375,153.03125,1175.765625,1,11,hover,58.5,58.5,0.94811753902663,0.22421875,80,,,intermediate,1,,,,,,,,,,,,
2357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,12, given ,1177,122,1226924.3000001907,123.03125,1175.765625,143.03125,1218.796875,1,12,,,,,,,,,intermediate,1,,,,,,,,,,,,
2419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,12, given ,1177,122,1226986.8000001907,123.03125,1175.765625,143.03125,1218.796875,1,12,,,,,,,,,intermediate,1,,,,,,,,,,,,
2466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,12, given ,1177,122,1227033.600000143,123.03125,1175.765625,143.03125,1218.796875,1,12,,,,,,,,,intermediate,1,,,,,,,,,,,,
2513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,12, given ,1177,122,1227080.7000000477,123.03125,1175.765625,143.03125,1218.796875,1,12,,,,,,,,,intermediate,1,,,,,,,,,,,,
2560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,12, given ,1177,122,1227127.2000000477,123.03125,1175.765625,143.03125,1218.796875,1,12,,,,,,,,,intermediate,1,,,,,,,,,,,,
2605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,12, given ,1177,122,1227173.100000143,123.03125,1175.765625,143.03125,1218.796875,1,12,,,,,,,,,intermediate,1,,,,,,,,,,,,
2655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,12, given ,1215,122,1227222.2000000477,123.03125,1175.765625,143.03125,1218.796875,1,12,,,,,,,,,intermediate,1,,,,,,,,,,,,
2668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,23,1,14,15,12, given ,1176,122,,113.03125,1175.765625,153.03125,1218.796875,1,12,hover,334.7999999523163,334.7999999523163,0.9814814814814815,0.24921875,80,,,intermediate,1,,,,,,,,,,,,
2704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,-1,999,1228,125,1227271.9000000954,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,-1,999,1230,125,1227328.9000000954,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,12, given ,1202,134,1227375.100000143,123.03125,1175.765625,143.03125,1218.796875,1,12,,,,,,,,,intermediate,1,,,,,,,,,,,,
2814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,23,1,14,15,12, given ,1202,134,,113.03125,1175.765625,153.03125,1218.796875,1,12,hover,13.900000095367432,13.900000095367432,0.19135802469135801,0.62421875,80,,,intermediate,1,,,,,,,,,,,,
2821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,23,1,14,15,10, hunter-gatherer ,1138,149,,113.03125,1012.65625,153.03125,1141.734375,1,10,hover,7.299999952316284,7.299999952316284,0.9710688778598233,0.89921875,80,,,intermediate,1,,,,,,,,,,,,
2828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,23,1,14,15,23, farming. ,1109,156,,153.03125,1077.671875,193.03125,1147.375,2,11,hover,7.200000047683716,7.200000047683716,0.4494507957856983,0.07421875,80,,,intermediate,1,,,,,,,,,,,,
2836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,23,1,14,15,22, of ,1064,163,,153.03125,1057.65625,193.03125,1077.671875,2,10,hover,7.3999998569488525,7.3999998569488525,0.31693989071038253,0.24921875,80,,,intermediate,1,,,,,,,,,,,,
2843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,23,1,14,15,20, the ,1021,173,,153.03125,993.609375,193.03125,1023.640625,2,8,hover,7.5,7.5,0.9120707596253902,0.49921875,80,,,intermediate,1,,,,,,,,,,,,
2855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,19, before ,939,186,1227422.600000143,163.03125,937.5625,183.03125,993.609375,2,7,,,,,,,,,intermediate,1,,,,,,,,,,,,
2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,23,1,14,15,19, before ,987,178,,153.03125,937.5625,193.03125,993.609375,2,7,hover,14.299999952316284,14.299999952316284,0.02564817396152774,0.82421875,80,,,intermediate,1,,,,,,,,,,,,
2873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,23,1,14,15,18, humans ,914,187,,153.03125,868.515625,193.03125,937.5625,2,6,hover,15.400000095367432,15.400000095367432,0.06494682054763522,0.84921875,80,,,intermediate,1,,,,,,,,,,,,
2887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,23,1,14,15,17, modern ,843,186,,153.03125,802.46875,193.03125,868.515625,2,5,hover,14,14,0.2957180033120416,0.77421875,80,,,intermediate,1,,,,,,,,,,,,
2901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,23,1,14,15,16, of ,800,182,,153.03125,782.453125,193.03125,802.46875,2,4,hover,14.400000095367432,14.400000095367432,0.17720530835284934,0.69921875,80,,,intermediate,1,,,,,,,,,,,,
2906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,15, glimpse ,778,180,1227474.100000143,163.03125,715.421875,183.03125,782.453125,2,3,,,,,,,,,intermediate,1,,,,,,,,,,,,
2955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,15, glimpse ,754,179,1227522.600000143,163.03125,715.421875,183.03125,782.453125,2,3,,,,,,,,,intermediate,1,,,,,,,,,,,,
3004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,15, glimpse ,744,179,1227572.100000143,163.03125,715.421875,183.03125,782.453125,2,3,,,,,,,,,intermediate,1,,,,,,,,,,,,
3058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,15, glimpse ,742,179,1227625.8000001907,163.03125,715.421875,183.03125,782.453125,2,3,,,,,,,,,intermediate,1,,,,,,,,,,,,
3106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,15, glimpse ,742,179,1227673.3000001907,163.03125,715.421875,183.03125,782.453125,2,3,,,,,,,,,intermediate,1,,,,,,,,,,,,
3168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,15, glimpse ,742,179,1227735.2000000477,163.03125,715.421875,183.03125,782.453125,2,3,,,,,,,,,intermediate,1,,,,,,,,,,,,
3214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,15, glimpse ,742,179,1227781.5,163.03125,715.421875,183.03125,782.453125,2,3,,,,,,,,,intermediate,1,,,,,,,,,,,,
3261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,15, glimpse ,742,179,1227828.9000000954,163.03125,715.421875,183.03125,782.453125,2,3,,,,,,,,,intermediate,1,,,,,,,,,,,,
3288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,23,1,14,15,15, glimpse ,778,180,,153.03125,715.421875,193.03125,782.453125,2,3,hover,386.69999980926514,386.69999980926514,0.09813519813519814,0.62421875,80,,,intermediate,1,,,,,,,,,,,,
3295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,23,1,14,15,14, a ,706,178,,153.03125,700.40625,193.03125,715.421875,2,2,hover,6.6000001430511475,6.6000001430511475,0.372528616024974,0.62421875,80,,,intermediate,1,,,,,,,,,,,,
3307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,13, scientists ,684,177,1227874.8000001907,163.03125,621.375,183.03125,700.40625,2,1,,,,,,,,,intermediate,1,,,,,,,,,,,,
3359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,13, scientists ,625,180,1227926.3000001907,163.03125,621.375,183.03125,700.40625,2,1,,,,,,,,,intermediate,1,,,,,,,,,,,,
3364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,23,1,14,15,13, scientists ,694,177,,153.03125,621.375,193.03125,700.40625,2,1,hover,69.39999985694885,69.39999985694885,0.04586793198892843,0.67421875,80,,,intermediate,1,,,,,,,,,,,,
3405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,-1,999,612,183,1227972.4000000954,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
3464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,-1,999,610,183,1228031.5,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
3510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,23,1,14,15,-1,999,610,183,1228077.8000001907,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
