responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
60926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1426502,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
60972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1426548.6000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
61034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1426610.3999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
61082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1426658.1000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
61129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1426705.200000003,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
61175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1426751.6000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
61222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1426798.200000003,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
61284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1426859.8999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
61330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1426906.6000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
61378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1426954.200000003,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
61425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1427001.6000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
61472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1427048.3000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
61535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1427111.5,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
61581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1427156.8999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
61626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1427202.3000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
61673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1427249,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
61721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1427297.3000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
61786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1427361.8000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
61834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1427410,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
61881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1427457,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
61927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1427503.700000003,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
61974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1427550.3000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
62020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1427596.8000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
62084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1427659.8999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
62131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1427707.3999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
62179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1427754.8999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
62226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1427801.8999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
62272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1427848.8000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
62320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1427896.5,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
62383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1427959.8000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
62430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1428006.3999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
62477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1428053,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
62522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1428098.3999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
62586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1428162.200000003,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
62633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1428209.3000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
62679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1428255.5,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
62727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1428303.200000003,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
62773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1428349.200000003,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
62820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1428396.6000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
62883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1428459.3000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
62930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1428506.3000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
62977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1428553,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
63024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1428600,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
63071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1428647.3999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
63134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1428710.1000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
63181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1428757.1000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
63227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1428803.8000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
63274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1428850.700000003,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
63322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1428898.3999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
63385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1428961.3000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
63431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1429006.8999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
63479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1429054.8999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
63526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1429102.1000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
63573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1429149.3000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
63620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1429196.700000003,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
63683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1429259.3000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
63730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1429306.3999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
63777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1429353.5,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
63823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1429399.3999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
63871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1429447.3999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
63933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1429509.700000003,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
63979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1429555.700000003,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
64026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1429602.3000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
64073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1429649,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
64120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1429696.3000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
64182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1429758.700000003,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
64229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1429805,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
64275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1429851.3000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
64321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1429897.3999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
64383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1429959.700000003,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
64430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1430006.8000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
64478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1430054.700000003,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
64525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1430101,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
64571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1430146.8000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
64633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1430209.1000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
64679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1430255.6000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
64726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1430302.1000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
64773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1430349,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
64835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1430411,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
64883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1430459,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
64930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1430506.700000003,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
64977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1430553.6000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
65024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1430600.6000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
65071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1430647.3999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
65133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1430709.1000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
65180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1430756.3000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
65225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1430801.700000003,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
65273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1430849.200000003,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
65320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1430896.3999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
65383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1430959.3000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
65431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1431006.8999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
65477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1431053.8000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
65524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1431100.200000003,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
65570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1431146.6000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
65634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1431209.8999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
65680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1431256.6000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
65727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1431303.3999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
65773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1431349.3000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
65835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1431411.5,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
65882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1431458.6000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
65929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1431504.8999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
65975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1431551.3999999985,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
66023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1431599.3000000045,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
66085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1431661.5,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
66133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1431709,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
66180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1431756.1000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
66226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1431802.6000000015,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
66273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,6,1,6,7,-1,999,1042,577,1431849.200000003,,,,,,,,,,,,,,,advanced,1,,,,,,,,,,,,
